Iter  Part  GoF  Model_Output  
16  8   1.9462747E+01   1.9462747E+01  
16  9   1.9462747E+01   1.9462747E+01  
16  10   1.9462747E+01   1.9462747E+01  
16  11   1.9462747E+01   1.9462747E+01  
16  12   1.9462747E+01   1.9462747E+01  
16  13   1.9462747E+01   1.9462747E+01  
16  14   1.9462747E+01   1.9462747E+01  
16  15   1.9462747E+01   1.9462747E+01  
16  16   1.9462747E+01   1.9462747E+01  
16  17   1.9462747E+01   1.9462747E+01  
16  18   1.9462747E+01   1.9462747E+01  
16  19   1.9462747E+01   1.9462747E+01  
16  20   1.9462747E+01   1.9462747E+01  
16  21   1.9462747E+01   1.9462747E+01  
16  22   1.9462747E+01   1.9462747E+01  
16  23   1.9462747E+01   1.9462747E+01  
16  24   1.9462747E+01   1.9462747E+01  
16  25   1.9462747E+01   1.9462747E+01  
16  26   1.9462747E+01   1.9462747E+01  
16  27   1.9462747E+01   1.9462747E+01  
16  28   1.9462747E+01   1.9462747E+01  
16  29   1.9462747E+01   1.9462747E+01  
16  30   1.9462747E+01   1.9462747E+01  
16  31   1.9462747E+01   1.9462747E+01  
16  32   1.9462747E+01   1.9462747E+01  
16  33   1.9462747E+01   1.9462747E+01  
16  34   1.9462747E+01   1.9462747E+01  
16  35   1.9462747E+01   1.9462747E+01  
16  36   1.9462747E+01   1.9462747E+01  
16  37   1.9462747E+01   1.9462747E+01  
16  38   1.9462747E+01   1.9462747E+01  
16  39   1.9462747E+01   1.9462747E+01  
16  40   1.9462747E+01   1.9462747E+01  
17  1   1.6438954E+01   1.6438954E+01  
17  2   1.6438954E+01   1.6438954E+01  
17  3   1.6438954E+01   1.6438954E+01  
17  4   1.6438954E+01   1.6438954E+01  
17  5   1.6438954E+01   1.6438954E+01  
17  6   1.6438954E+01   1.6438954E+01  
17  7   1.6438954E+01   1.6438954E+01  
17  8   1.6438954E+01   1.6438954E+01  
17  9   1.6438954E+01   1.6438954E+01  
17  10   1.6438954E+01   1.6438954E+01  
17  11   1.6438954E+01   1.6438954E+01  
17  12   1.6438954E+01   1.6438954E+01  
17  13   1.6438954E+01   1.6438954E+01  
17  14   1.6438954E+01   1.6438954E+01  
17  15   1.6438954E+01   1.6438954E+01  
17  16   1.6438954E+01   1.6438954E+01  
17  17   1.6438954E+01   1.6438954E+01  
17  18   1.6438954E+01   1.6438954E+01  
17  19   1.6438954E+01   1.6438954E+01  
17  20   1.6438954E+01   1.6438954E+01  
17  21   1.6438954E+01   1.6438954E+01  
17  22   1.6438954E+01   1.6438954E+01  
17  23   1.6438954E+01   1.6438954E+01  
17  24   1.6438954E+01   1.6438954E+01  
17  25   1.6438954E+01   1.6438954E+01  
17  26   1.6438954E+01   1.6438954E+01  
17  27   1.6438954E+01   1.6438954E+01  
17  28   1.6438954E+01   1.6438954E+01  
17  29   1.6438954E+01   1.6438954E+01  
17  30   1.6438954E+01   1.6438954E+01  
17  31   1.6438954E+01   1.6438954E+01  
17  32   1.6438954E+01   1.6438954E+01  
17  33   1.6438954E+01   1.6438954E+01  
17  34   1.6438954E+01   1.6438954E+01  
17  35   1.6438954E+01   1.6438954E+01  
17  36   1.6438954E+01   1.6438954E+01  
17  37   1.6438954E+01   1.6438954E+01  
17  38   1.6438954E+01   1.6438954E+01  
17  39   1.6438954E+01   1.6438954E+01  
17  40   1.6438954E+01   1.6438954E+01  
18  1   1.8172820E+01   1.8172820E+01  
18  2   1.8172820E+01   1.8172820E+01  
18  3   1.8172820E+01   1.8172820E+01  
18  4   1.8172820E+01   1.8172820E+01  
18  5   1.8172820E+01   1.8172820E+01  
18  6   1.8172820E+01   1.8172820E+01  
18  7   1.8172820E+01   1.8172820E+01  
18  8   1.8172820E+01   1.8172820E+01  
18  9   1.8172820E+01   1.8172820E+01  
18  10   1.8172820E+01   1.8172820E+01  
18  11   1.8172820E+01   1.8172820E+01  
18  12   1.8172820E+01   1.8172820E+01  
18  13   1.8172820E+01   1.8172820E+01  
18  14   1.8172820E+01   1.8172820E+01  
18  15   1.8172820E+01   1.8172820E+01  
18  16   1.8172820E+01   1.8172820E+01  
18  17   1.8172820E+01   1.8172820E+01  
18  18   1.8172820E+01   1.8172820E+01  
18  19   1.8172820E+01   1.8172820E+01  
18  20   1.8172820E+01   1.8172820E+01  
18  21   1.8172820E+01   1.8172820E+01  
18  22   1.8172820E+01   1.8172820E+01  
18  23   1.8172820E+01   1.8172820E+01  
18  24   1.8172820E+01   1.8172820E+01  
18  25   1.8172820E+01   1.8172820E+01  
18  26   1.8172820E+01   1.8172820E+01  
18  27   1.8172820E+01   1.8172820E+01  
18  28   1.8172820E+01   1.8172820E+01  
18  29   1.8172820E+01   1.8172820E+01  
18  30   1.8172820E+01   1.8172820E+01  
18  31   1.8172820E+01   1.8172820E+01  
18  32   1.8172820E+01   1.8172820E+01  
18  33   1.8172820E+01   1.8172820E+01  
18  34   1.8172820E+01   1.8172820E+01  
18  35   1.8172820E+01   1.8172820E+01  
18  36   1.8172820E+01   1.8172820E+01  
18  37   1.8172820E+01   1.8172820E+01  
18  38   1.8172820E+01   1.8172820E+01  
18  39   1.8172820E+01   1.8172820E+01  
18  40   1.8172820E+01   1.8172820E+01  
19  1   2.0387111E+01   2.0387111E+01  
19  2   2.0387111E+01   2.0387111E+01  
19  3   2.0387111E+01   2.0387111E+01  
19  4   2.0387111E+01   2.0387111E+01  
19  5   2.0387111E+01   2.0387111E+01  
19  6   2.0387111E+01   2.0387111E+01  
19  7   2.0387111E+01   2.0387111E+01  
19  8   2.0387111E+01   2.0387111E+01  
19  9   2.0387111E+01   2.0387111E+01  
19  10   2.0387111E+01   2.0387111E+01  
19  11   2.0387111E+01   2.0387111E+01  
19  12   2.0387111E+01   2.0387111E+01  
19  13   2.0387111E+01   2.0387111E+01  
19  14   2.0387111E+01   2.0387111E+01  
19  15   2.0387111E+01   2.0387111E+01  
19  16   2.0387111E+01   2.0387111E+01  
19  17   2.0387111E+01   2.0387111E+01  
19  18   2.0387111E+01   2.0387111E+01  
19  19   2.0387111E+01   2.0387111E+01  
19  20   2.0387111E+01   2.0387111E+01  
19  21   2.0387111E+01   2.0387111E+01  
19  22   2.0387111E+01   2.0387111E+01  
19  23   2.0387111E+01   2.0387111E+01  
19  24   2.0387111E+01   2.0387111E+01  
19  25   2.0387111E+01   2.0387111E+01  
19  26   2.0387111E+01   2.0387111E+01  
19  27   2.0387111E+01   2.0387111E+01  
19  28   2.0387111E+01   2.0387111E+01  
19  29   2.0387111E+01   2.0387111E+01  
19  30   2.0387111E+01   2.0387111E+01  
19  31   2.0387111E+01   2.0387111E+01  
19  32   2.0387111E+01   2.0387111E+01  
19  33   2.0387111E+01   2.0387111E+01  
19  34   2.0387111E+01   2.0387111E+01  
19  35   2.0387111E+01   2.0387111E+01  
19  36   2.0387111E+01   2.0387111E+01  
19  37   2.0387111E+01   2.0387111E+01  
19  38   2.0387111E+01   2.0387111E+01  
19  39   2.0387111E+01   2.0387111E+01  
19  40   2.0387111E+01   2.0387111E+01  
20  1   2.0125016E+01   2.0125016E+01  
20  2   2.0125016E+01   2.0125016E+01  
20  3   2.0125016E+01   2.0125016E+01  
20  4   2.0125016E+01   2.0125016E+01  
20  5   2.0125016E+01   2.0125016E+01  
20  6   2.0125016E+01   2.0125016E+01  
20  7   2.0125016E+01   2.0125016E+01  
20  8   2.0125016E+01   2.0125016E+01  
20  9   2.0125016E+01   2.0125016E+01  
20  10   2.0125016E+01   2.0125016E+01  
20  11   2.0125016E+01   2.0125016E+01  
20  12   2.0125016E+01   2.0125016E+01  
20  13   2.0125016E+01   2.0125016E+01  
20  14   2.0125016E+01   2.0125016E+01  
20  15   2.0125016E+01   2.0125016E+01  
20  16   2.0125016E+01   2.0125016E+01  
20  17   2.0125016E+01   2.0125016E+01  
20  18   2.0125016E+01   2.0125016E+01  
20  19   2.0125016E+01   2.0125016E+01  
20  20   2.0125016E+01   2.0125016E+01  
20  21   2.0125016E+01   2.0125016E+01  
20  22   2.0125016E+01   2.0125016E+01  
20  23   2.0125016E+01   2.0125016E+01  
20  24   2.0125016E+01   2.0125016E+01  
20  25   2.0125016E+01   2.0125016E+01  
20  26   2.0125016E+01   2.0125016E+01  
20  27   2.0125016E+01   2.0125016E+01  
20  28   2.0125016E+01   2.0125016E+01  
20  29   2.0125016E+01   2.0125016E+01  
20  30   2.0125016E+01   2.0125016E+01  
20  31   2.0125016E+01   2.0125016E+01  
20  32   2.0125016E+01   2.0125016E+01  
20  33   2.0125016E+01   2.0125016E+01  
20  34   2.0125016E+01   2.0125016E+01  
20  35   2.0125016E+01   2.0125016E+01  
20  36   2.0125016E+01   2.0125016E+01  
20  37   2.0125016E+01   2.0125016E+01  
20  38   2.0125016E+01   2.0125016E+01  
20  39   2.0125016E+01   2.0125016E+01  
20  40   2.0125016E+01   2.0125016E+01  
21  1   1.9851366E+01   1.9851366E+01  
21  2   1.9851366E+01   1.9851366E+01  
21  3   1.9851366E+01   1.9851366E+01  
21  4   1.9851366E+01   1.9851366E+01  
21  5   1.9851366E+01   1.9851366E+01  
21  6   1.9851366E+01   1.9851366E+01  
21  7   1.9851366E+01   1.9851366E+01  
21  8   1.9851366E+01   1.9851366E+01  
21  9   1.9851366E+01   1.9851366E+01  
21  10   1.9851366E+01   1.9851366E+01  
21  11   1.9851366E+01   1.9851366E+01  
21  12   1.9851366E+01   1.9851366E+01  
21  13   1.9851366E+01   1.9851366E+01  
21  14   1.9851366E+01   1.9851366E+01  
21  15   1.9851366E+01   1.9851366E+01  
21  16   1.9851366E+01   1.9851366E+01  
21  17   1.9851366E+01   1.9851366E+01  
21  18   1.9851366E+01   1.9851366E+01  
21  19   1.9851366E+01   1.9851366E+01  
21  20   1.9851366E+01   1.9851366E+01  
21  21   1.9851366E+01   1.9851366E+01  
21  22   1.9851366E+01   1.9851366E+01  
21  23   1.9851366E+01   1.9851366E+01  
21  24   1.9851366E+01   1.9851366E+01  
21  25   1.9851366E+01   1.9851366E+01  
21  26   1.9851366E+01   1.9851366E+01  
21  27   1.9851366E+01   1.9851366E+01  
21  28   1.9851366E+01   1.9851366E+01  
21  29   1.9851366E+01   1.9851366E+01  
21  30   1.9851366E+01   1.9851366E+01  
21  31   1.9851366E+01   1.9851366E+01  
21  32   1.9851366E+01   1.9851366E+01  
21  33   1.9851366E+01   1.9851366E+01  
21  34   1.9851366E+01   1.9851366E+01  
21  35   1.9851366E+01   1.9851366E+01  
21  36   1.9851366E+01   1.9851366E+01  
21  37   1.9851366E+01   1.9851366E+01  
21  38   1.9851366E+01   1.9851366E+01  
21  39   1.9851366E+01   1.9851366E+01  
21  40   1.9851366E+01   1.9851366E+01  
22  1   1.8762028E+01   1.8762028E+01  
22  2   1.8762028E+01   1.8762028E+01  
22  3   1.8762028E+01   1.8762028E+01  
22  4   1.8762028E+01   1.8762028E+01  
22  5   1.8762028E+01   1.8762028E+01  
22  6   1.8762028E+01   1.8762028E+01  
22  7   1.8762028E+01   1.8762028E+01  
22  8   1.8762028E+01   1.8762028E+01  
22  9   1.8762028E+01   1.8762028E+01  
22  10   1.8762028E+01   1.8762028E+01  
22  11   1.8762028E+01   1.8762028E+01  
22  12   1.8762028E+01   1.8762028E+01  
22  13   1.8762028E+01   1.8762028E+01  
22  14   1.8762028E+01   1.8762028E+01  
22  15   1.8762028E+01   1.8762028E+01  
22  16   1.8762028E+01   1.8762028E+01  
22  17   1.8762028E+01   1.8762028E+01  
22  18   1.8762028E+01   1.8762028E+01  
22  19   1.8762028E+01   1.8762028E+01  
22  20   1.8762028E+01   1.8762028E+01  
22  21   1.8762028E+01   1.8762028E+01  
22  22   1.8762028E+01   1.8762028E+01  
22  23   1.8762028E+01   1.8762028E+01  
22  24   1.8762028E+01   1.8762028E+01  
22  25   1.8762028E+01   1.8762028E+01  
22  26   1.8762028E+01   1.8762028E+01  
22  27   1.8762028E+01   1.8762028E+01  
22  28   1.8762028E+01   1.8762028E+01  
22  29   1.8762028E+01   1.8762028E+01  
22  30   1.8762028E+01   1.8762028E+01  
22  31   1.8762028E+01   1.8762028E+01  
22  32   1.8762028E+01   1.8762028E+01  
22  33   1.8762028E+01   1.8762028E+01  
22  34   1.8762028E+01   1.8762028E+01  
22  35   1.8762028E+01   1.8762028E+01  
22  36   1.8762028E+01   1.8762028E+01  
22  37   1.8762028E+01   1.8762028E+01  
22  38   1.8762028E+01   1.8762028E+01  
22  39   1.8762028E+01   1.8762028E+01  
22  40   1.8762028E+01   1.8762028E+01  
23  1   1.7706563E+01   1.7706563E+01  
23  2   1.7706563E+01   1.7706563E+01  
23  3   1.7706563E+01   1.7706563E+01  
23  4   1.7706563E+01   1.7706563E+01  
23  5   1.7706563E+01   1.7706563E+01  
23  6   1.7706563E+01   1.7706563E+01  
23  7   1.7706563E+01   1.7706563E+01  
23  8   1.7706563E+01   1.7706563E+01  
23  9   1.7706563E+01   1.7706563E+01  
23  10   1.7706563E+01   1.7706563E+01  
23  11   1.7706563E+01   1.7706563E+01  
23  12   1.7706563E+01   1.7706563E+01  
23  13   1.7706563E+01   1.7706563E+01  
23  14   1.7706563E+01   1.7706563E+01  
23  15   1.7706563E+01   1.7706563E+01  
23  16   1.7706563E+01   1.7706563E+01  
23  17   1.7706563E+01   1.7706563E+01  
23  18   1.7706563E+01   1.7706563E+01  
23  19   1.7706563E+01   1.7706563E+01  
23  20   1.7706563E+01   1.7706563E+01  
23  21   1.7706563E+01   1.7706563E+01  
23  22   1.7706563E+01   1.7706563E+01  
23  23   1.7706563E+01   1.7706563E+01  
23  24   1.7706563E+01   1.7706563E+01  
23  25   1.7706563E+01   1.7706563E+01  
23  26   1.7706563E+01   1.7706563E+01  
23  27   1.7706563E+01   1.7706563E+01  
23  28   1.7706563E+01   1.7706563E+01  
23  29   1.7706563E+01   1.7706563E+01  
23  30   1.7706563E+01   1.7706563E+01  
23  31   1.7706563E+01   1.7706563E+01  
23  32   1.7706563E+01   1.7706563E+01  
23  33   1.7706563E+01   1.7706563E+01  
23  34   1.7706563E+01   1.7706563E+01  
23  35   1.7706563E+01   1.7706563E+01  
23  36   1.7706563E+01   1.7706563E+01  
23  37   1.7706563E+01   1.7706563E+01  
23  38   1.7706563E+01   1.7706563E+01  
23  39   1.7706563E+01   1.7706563E+01  
23  40   1.7706563E+01   1.7706563E+01  
24  1   1.6957931E+01   1.6957931E+01  
24  2   1.6957931E+01   1.6957931E+01  
24  3   1.6957931E+01   1.6957931E+01  
24  4   1.6957931E+01   1.6957931E+01  
24  5   1.6957931E+01   1.6957931E+01  
24  6   1.6957931E+01   1.6957931E+01  
24  7   1.6957931E+01   1.6957931E+01  
24  8   1.6957931E+01   1.6957931E+01  
24  9   1.6957931E+01   1.6957931E+01  
24  10   1.6957931E+01   1.6957931E+01  
24  11   1.6957931E+01   1.6957931E+01  
24  12   1.6957931E+01   1.6957931E+01  
24  13   1.6957931E+01   1.6957931E+01  
24  14   1.6957931E+01   1.6957931E+01  
24  15   1.6957931E+01   1.6957931E+01  
24  16   1.6957931E+01   1.6957931E+01  
24  17   1.6957931E+01   1.6957931E+01  
24  18   1.6957931E+01   1.6957931E+01  
24  19   1.6957931E+01   1.6957931E+01  
24  20   1.6957931E+01   1.6957931E+01  
24  21   1.6957931E+01   1.6957931E+01  
24  22   1.6957931E+01   1.6957931E+01  
24  23   1.6957931E+01   1.6957931E+01  
24  24   1.6957931E+01   1.6957931E+01  
24  25   1.6957931E+01   1.6957931E+01  
24  26   1.6957931E+01   1.6957931E+01  
24  27   1.6957931E+01   1.6957931E+01  
24  28   1.6957931E+01   1.6957931E+01  
24  29   1.6957931E+01   1.6957931E+01  
24  30   1.6957931E+01   1.6957931E+01  
24  31   1.6957931E+01   1.6957931E+01  
24  32   1.6957931E+01   1.6957931E+01  
24  33   1.6957931E+01   1.6957931E+01  
24  34   1.6957931E+01   1.6957931E+01  
24  35   1.6957931E+01   1.6957931E+01  
24  36   1.6957931E+01   1.6957931E+01  
24  37   1.6957931E+01   1.6957931E+01  
24  38   1.6957931E+01   1.6957931E+01  
24  39   1.6957931E+01   1.6957931E+01  
24  40   1.6957931E+01   1.6957931E+01  
25  1   1.6562286E+01   1.6562286E+01  
25  2   1.6562286E+01   1.6562286E+01  
25  3   1.6562286E+01   1.6562286E+01  
25  4   1.6562286E+01   1.6562286E+01  
25  5   1.6562286E+01   1.6562286E+01  
25  6   1.6562286E+01   1.6562286E+01  
25  7   1.6562286E+01   1.6562286E+01  
25  8   1.6562286E+01   1.6562286E+01  
25  9   1.6562286E+01   1.6562286E+01  
25  10   1.6562286E+01   1.6562286E+01  
25  11   1.6562286E+01   1.6562286E+01  
25  12   1.6562286E+01   1.6562286E+01  
25  13   1.6562286E+01   1.6562286E+01  
25  14   1.6562286E+01   1.6562286E+01  
25  15   1.6562286E+01   1.6562286E+01  
25  16   1.6562286E+01   1.6562286E+01  
25  17   1.6562286E+01   1.6562286E+01  
25  18   1.6562286E+01   1.6562286E+01  
25  19   1.6562286E+01   1.6562286E+01  
25  20   1.6562286E+01   1.6562286E+01  
25  21   1.6562286E+01   1.6562286E+01  
25  22   1.6562286E+01   1.6562286E+01  
25  23   1.6562286E+01   1.6562286E+01  
25  24   1.6562286E+01   1.6562286E+01  
25  25   1.6562286E+01   1.6562286E+01  
25  26   1.6562286E+01   1.6562286E+01  
25  27   1.6562286E+01   1.6562286E+01  
25  28   1.6562286E+01   1.6562286E+01  
25  29   1.6562286E+01   1.6562286E+01  
25  30   1.6562286E+01   1.6562286E+01  
25  31   1.6562286E+01   1.6562286E+01  
25  32   1.6562286E+01   1.6562286E+01  
25  33   1.6562286E+01   1.6562286E+01  
25  34   1.6562286E+01   1.6562286E+01  
25  35   1.6562286E+01   1.6562286E+01  
25  36   1.6562286E+01   1.6562286E+01  
25  37   1.6562286E+01   1.6562286E+01  
25  38   1.6562286E+01   1.6562286E+01  
25  39   1.6562286E+01   1.6562286E+01  
25  40   1.6562286E+01   1.6562286E+01  
26  1   1.8702305E+01   1.8702305E+01  
26  2   1.8702305E+01   1.8702305E+01  
26  3   1.8702305E+01   1.8702305E+01  
26  4   1.8702305E+01   1.8702305E+01  
26  5   1.8702305E+01   1.8702305E+01  
26  6   1.8702305E+01   1.8702305E+01  
26  7   1.8702305E+01   1.8702305E+01  
26  8   1.8702305E+01   1.8702305E+01  
26  9   1.8702305E+01   1.8702305E+01  
26  10   1.8702305E+01   1.8702305E+01  
26  11   1.8702305E+01   1.8702305E+01  
26  12   1.8702305E+01   1.8702305E+01  
26  13   1.8702305E+01   1.8702305E+01  
26  14   1.8702305E+01   1.8702305E+01  
26  15   1.8702305E+01   1.8702305E+01  
26  16   1.8702305E+01   1.8702305E+01  
26  17   1.8702305E+01   1.8702305E+01  
26  18   1.8702305E+01   1.8702305E+01  
26  19   1.8702305E+01   1.8702305E+01  
26  20   1.8702305E+01   1.8702305E+01  
26  21   1.8702305E+01   1.8702305E+01  
26  22   1.8702305E+01   1.8702305E+01  
26  23   1.8702305E+01   1.8702305E+01  
26  24   1.8702305E+01   1.8702305E+01  
26  25   1.8702305E+01   1.8702305E+01  
26  26   1.8702305E+01   1.8702305E+01  
26  27   1.8702305E+01   1.8702305E+01  
26  28   1.8702305E+01   1.8702305E+01  
26  29   1.8702305E+01   1.8702305E+01  
26  30   1.8702305E+01   1.8702305E+01  
26  31   1.8702305E+01   1.8702305E+01  
26  32   1.8702305E+01   1.8702305E+01  
26  33   1.8702305E+01   1.8702305E+01  
26  34   1.8702305E+01   1.8702305E+01  
26  35   1.8702305E+01   1.8702305E+01  
26  36   1.8702305E+01   1.8702305E+01  
26  37   1.8702305E+01   1.8702305E+01  
26  38   1.8702305E+01   1.8702305E+01  
26  39   1.8702305E+01   1.8702305E+01  
26  40   1.8702305E+01   1.8702305E+01  
27  1   1.9677771E+01   1.9677771E+01  
27  2   1.9677771E+01   1.9677771E+01  
27  3   1.9677771E+01   1.9677771E+01  
27  4   1.9677771E+01   1.9677771E+01  
27  5   1.9677771E+01   1.9677771E+01  
27  6   1.9677771E+01   1.9677771E+01  
27  7   1.9677771E+01   1.9677771E+01  
27  8   1.9677771E+01   1.9677771E+01  
27  9   1.9677771E+01   1.9677771E+01  
27  10   1.9677771E+01   1.9677771E+01  
27  11   1.9677771E+01   1.9677771E+01  
27  12   1.9677771E+01   1.9677771E+01  
27  13   1.9677771E+01   1.9677771E+01  
27  14   1.9677771E+01   1.9677771E+01  
27  15   1.9677771E+01   1.9677771E+01  
27  16   1.9677771E+01   1.9677771E+01  
27  17   1.9677771E+01   1.9677771E+01  
27  18   1.9677771E+01   1.9677771E+01  
27  19   1.9677771E+01   1.9677771E+01  
27  20   1.9677771E+01   1.9677771E+01  
27  21   1.9677771E+01   1.9677771E+01  
27  22   1.9677771E+01   1.9677771E+01  
27  23   1.9677771E+01   1.9677771E+01  
27  24   1.9677771E+01   1.9677771E+01  
27  25   1.9677771E+01   1.9677771E+01  
27  26   1.9677771E+01   1.9677771E+01  
27  27   1.9677771E+01   1.9677771E+01  
27  28   1.9677771E+01   1.9677771E+01  
27  29   1.9677771E+01   1.9677771E+01  
27  30   1.9677771E+01   1.9677771E+01  
27  31   1.9677771E+01   1.9677771E+01  
27  32   1.9677771E+01   1.9677771E+01  
27  33   1.9677771E+01   1.9677771E+01  
27  34   1.9677771E+01   1.9677771E+01  
27  35   1.9677771E+01   1.9677771E+01  
27  36   1.9677771E+01   1.9677771E+01  
27  37   1.9677771E+01   1.9677771E+01  
27  38   1.9677771E+01   1.9677771E+01  
27  39   1.9677771E+01   1.9677771E+01  
27  40   1.9677771E+01   1.9677771E+01  
28  1   2.0575042E+01   2.0575042E+01  
28  2   2.0575042E+01   2.0575042E+01  
28  3   2.0575042E+01   2.0575042E+01  
28  4   2.0575042E+01   2.0575042E+01  
28  5   2.0575042E+01   2.0575042E+01  
28  6   2.0575042E+01   2.0575042E+01  
28  7   2.0575042E+01   2.0575042E+01  
28  8   2.0575042E+01   2.0575042E+01  
28  9   2.0575042E+01   2.0575042E+01  
28  10   2.0575042E+01   2.0575042E+01  
28  11   2.0575042E+01   2.0575042E+01  
28  12   2.0575042E+01   2.0575042E+01  
28  13   2.0575042E+01   2.0575042E+01  
28  14   2.0575042E+01   2.0575042E+01  
28  15   2.0575042E+01   2.0575042E+01  
28  16   2.0575042E+01   2.0575042E+01  
28  17   2.0575042E+01   2.0575042E+01  
28  18   2.0575042E+01   2.0575042E+01  
28  19   2.0575042E+01   2.0575042E+01  
28  20   2.0575042E+01   2.0575042E+01  
28  21   2.0575042E+01   2.0575042E+01  
28  22   2.0575042E+01   2.0575042E+01  
28  23   2.0575042E+01   2.0575042E+01  
28  24   2.0575042E+01   2.0575042E+01  
28  25   2.0575042E+01   2.0575042E+01  
28  26   2.0575042E+01   2.0575042E+01  
28  27   2.0575042E+01   2.0575042E+01  
28  28   2.0575042E+01   2.0575042E+01  
28  29   2.0575042E+01   2.0575042E+01  
28  30   2.0575042E+01   2.0575042E+01  
28  31   2.0575042E+01   2.0575042E+01  
28  32   2.0575042E+01   2.0575042E+01  
